id,name_x,artist,album,release_date,duration_ms_x,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,time_signature
6J36Vu4P6ub8bwgVPcBKgp,Diorama,Choker,Peak,2017-05-06,321745,2020-12-14 16:21:56+00:00,['alternative r&b'],0.443,0.631,1,-10.203,1,0.305,0.491,0.00226,0.664,0.122,99.686,audio_features,spotify:track:6J36Vu4P6ub8bwgVPcBKgp,https://api.spotify.com/v1/tracks/6J36Vu4P6ub8bwgVPcBKgp,https://api.spotify.com/v1/audio-analysis/6J36Vu4P6ub8bwgVPcBKgp,4
4yDjzVhXig9tfO7Zv46FE8,Over the Rainbow,Israel Kamakawiwo'ole,Somewhere Over the Rainbow The Best of Israel Kamakawiwo`ole,2017-10-15,211933,2020-12-14 01:53:11+00:00,"['hawaiian', 'ukulele']",0.671,0.153,0,-13.569,1,0.0404,0.912,5.53e-05,0.0771,0.658,85.6,audio_features,spotify:track:4yDjzVhXig9tfO7Zv46FE8,https://api.spotify.com/v1/tracks/4yDjzVhXig9tfO7Zv46FE8,https://api.spotify.com/v1/audio-analysis/4yDjzVhXig9tfO7Zv46FE8,4
34jtsFqKNRSJFa0r6ZRqQh,Last Night a D.J. Saved My Life,Indeep,A Night to Remember (Mixed By Tony Okungbowa & Jojoflores),2012-05-01,252653,2020-11-29 06:43:31+00:00,['post-disco'],0.849,0.657,11,-7.509,1,0.205,0.0463,2.93e-05,0.117,0.864,112.682,audio_features,spotify:track:34jtsFqKNRSJFa0r6ZRqQh,https://api.spotify.com/v1/tracks/34jtsFqKNRSJFa0r6ZRqQh,https://api.spotify.com/v1/audio-analysis/34jtsFqKNRSJFa0r6ZRqQh,4
6hPSal3ragmfUt1I5mKZjn,Mojo So Dope,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,2010-11-09,210586,2020-11-20 06:06:23+00:00,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0.614,0.785,6,-8.224,0,0.0673,0.547,0.844,0.348,0.853,180.036,audio_features,spotify:track:6hPSal3ragmfUt1I5mKZjn,https://api.spotify.com/v1/tracks/6hPSal3ragmfUt1I5mKZjn,https://api.spotify.com/v1/audio-analysis/6hPSal3ragmfUt1I5mKZjn,4
3f2k8op0nWDoZM4pXim6wG,Surfin',Kid Cudi,Surfin',2016-09-30,238386,2020-11-20 06:04:34+00:00,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0.809,0.685,2,-7.916,1,0.045,0.11,0.00363,0.183,0.827,130.008,audio_features,spotify:track:3f2k8op0nWDoZM4pXim6wG,https://api.spotify.com/v1/tracks/3f2k8op0nWDoZM4pXim6wG,https://api.spotify.com/v1/audio-analysis/3f2k8op0nWDoZM4pXim6wG,4
49JQdvXRFnXb08qv3KQN56,Man On The Moon,Kid Cudi,Man On The Moon: The End Of Day,2009-01-01,211133,2020-11-20 05:58:00+00:00,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0.653,0.649,5,-9.031,1,0.0622,0.602,3.74e-05,0.366,0.53,91.0,audio_features,spotify:track:49JQdvXRFnXb08qv3KQN56,https://api.spotify.com/v1/tracks/49JQdvXRFnXb08qv3KQN56,https://api.spotify.com/v1/audio-analysis/49JQdvXRFnXb08qv3KQN56,4
4UJ1AKSbXAbPlPVFe66wK7,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Radio Edit,Crystal Waters,Music For Girls Night Out,2007-01-01,217760,2020-11-09 16:44:21+00:00,['diva house'],0.487,0.749,2,-8.749,0,0.0371,0.022,0.00324,0.0548,0.542,120.038,audio_features,spotify:track:4UJ1AKSbXAbPlPVFe66wK7,https://api.spotify.com/v1/tracks/4UJ1AKSbXAbPlPVFe66wK7,https://api.spotify.com/v1/audio-analysis/4UJ1AKSbXAbPlPVFe66wK7,4
4yKZACkuudvfd600H2dQie,Get Down On It - Single Version,Kool & The Gang,The Very Best Of Kool & The Gang (Reissue),1999-03-01,212906,2020-11-08 03:37:42+00:00,"['disco', 'funk', 'motown', 'soul']",0.879,0.626,7,-6.344,1,0.0604,0.205,6.07e-05,0.056,0.968,110.864,audio_features,spotify:track:4yKZACkuudvfd600H2dQie,https://api.spotify.com/v1/tracks/4yKZACkuudvfd600H2dQie,https://api.spotify.com/v1/audio-analysis/4yKZACkuudvfd600H2dQie,4
2p37Mfy2PWajgOS3i2aaep,"U Say (feat. Tyler, The Creator & Jay Prince)",GoldLink,Diaspora,2019-06-12,201240,2020-11-02 21:20:58+00:00,['alternative r&b'],0.926,0.68,2,-7.689,1,0.196,0.0471,0.000125,0.119,0.458,114.981,audio_features,spotify:track:2p37Mfy2PWajgOS3i2aaep,https://api.spotify.com/v1/tracks/2p37Mfy2PWajgOS3i2aaep,https://api.spotify.com/v1/audio-analysis/2p37Mfy2PWajgOS3i2aaep,4
72YPaG6qMvhZZCmibYD1TQ,Only You,Theophilus London,Bebey,2020-01-17,215446,2020-11-02 21:09:29+00:00,['alternative hip hop'],0.743,0.827,9,-4.953,0,0.0726,0.132,3.16e-05,0.0921,0.459,117.964,audio_features,spotify:track:72YPaG6qMvhZZCmibYD1TQ,https://api.spotify.com/v1/tracks/72YPaG6qMvhZZCmibYD1TQ,https://api.spotify.com/v1/audio-analysis/72YPaG6qMvhZZCmibYD1TQ,4
5jr6pG3khBcBXZRm8NogSe,Baby I'm Yours,Breakbot,Baby I'm Yours,2010-02-15,215786,2020-11-02 21:04:45+00:00,"['filter house', 'funktronica', 'nu disco']",0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,audio_features,spotify:track:5jr6pG3khBcBXZRm8NogSe,https://api.spotify.com/v1/tracks/5jr6pG3khBcBXZRm8NogSe,https://api.spotify.com/v1/audio-analysis/5jr6pG3khBcBXZRm8NogSe,4
0GL1ye91pT3nJIQzXwncG2,Music Sounds Better With You,NEIL FRANCES,Music Sounds Better With You,2017-07-21,198305,2020-11-02 21:04:15+00:00,['indie soul'],0.934,0.524,8,-8.256,0,0.0654,0.271,0.245,0.0672,0.785,118.011,audio_features,spotify:track:0GL1ye91pT3nJIQzXwncG2,https://api.spotify.com/v1/tracks/0GL1ye91pT3nJIQzXwncG2,https://api.spotify.com/v1/audio-analysis/0GL1ye91pT3nJIQzXwncG2,4
4pbO4YIjnPtGJce4qlHSL6,Dreams - 2018 Remaster,Fleetwood Mac,50 Years - Don't Stop,2018-11-16,257480,2020-10-31 04:15:23+00:00,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",0.837,0.41,0,-11.797,1,0.0332,0.144,0.0152,0.141,0.793,120.385,audio_features,spotify:track:4pbO4YIjnPtGJce4qlHSL6,https://api.spotify.com/v1/tracks/4pbO4YIjnPtGJce4qlHSL6,https://api.spotify.com/v1/audio-analysis/4pbO4YIjnPtGJce4qlHSL6,4
1EFsKhZXfAftEYLR1iAyh2,My Heart,Donnie & Joe Emerson,Dreamin' Wild,1979-01-01,474266,2020-10-21 14:14:08+00:00,"['soft rock', 'traditional soul']",0.352,0.586,2,-9.677,1,0.0498,0.015,0.0678,0.0791,0.369,101.172,audio_features,spotify:track:1EFsKhZXfAftEYLR1iAyh2,https://api.spotify.com/v1/tracks/1EFsKhZXfAftEYLR1iAyh2,https://api.spotify.com/v1/audio-analysis/1EFsKhZXfAftEYLR1iAyh2,3
6s64FyS9n0XYbGMLH3LOWU,Furthest Thing,Drake,Nothing Was The Same (Deluxe),2013-01-01,267373,2020-10-21 00:39:00+00:00,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.485,0.78,9,-5.261,0,0.142,0.149,0.0,0.0568,0.267,136.972,audio_features,spotify:track:6s64FyS9n0XYbGMLH3LOWU,https://api.spotify.com/v1/tracks/6s64FyS9n0XYbGMLH3LOWU,https://api.spotify.com/v1/audio-analysis/6s64FyS9n0XYbGMLH3LOWU,4
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents,2015-07-17,216320,2020-09-27 23:49:29+00:00,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,4
1K7Au8g0mdUzD4ve0hXUg2,The Final Frame,Michael Kiwanuka,Love & Hate,2016-07-15,299640,2020-09-27 04:52:12+00:00,"['british soul', 'neo soul', 'psychedelic soul', 'soul']",0.371,0.325,5,-7.894,1,0.0449,0.644,0.00122,0.0983,0.153,168.598,audio_features,spotify:track:1K7Au8g0mdUzD4ve0hXUg2,https://api.spotify.com/v1/tracks/1K7Au8g0mdUzD4ve0hXUg2,https://api.spotify.com/v1/audio-analysis/1K7Au8g0mdUzD4ve0hXUg2,4
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,Painting Pictures,2017-03-31,268186,2020-09-13 22:35:09+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,audio_features,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4,4
4P8ebswGFjPzUFFkoW597X,Who Is It Gonna B (feat. A. K. Paul),Mura Masa,Mura Masa,2017-07-14,298720,2020-09-03 00:04:51+00:00,"['channel islands indie', 'hyperpop', 'indie soul', 'vapor soul']",0.779,0.542,2,-9.548,1,0.0454,0.306,0.041,0.392,0.0868,131.005,audio_features,spotify:track:4P8ebswGFjPzUFFkoW597X,https://api.spotify.com/v1/tracks/4P8ebswGFjPzUFFkoW597X,https://api.spotify.com/v1/audio-analysis/4P8ebswGFjPzUFFkoW597X,4
6TDiVH8qzPzVO7Zf0MwnKa,Have You Decided?,Ruthven,Paul Institute - Summer 2020,2020-08-04,286893,2020-08-30 06:13:23+00:00,['experimental r&b'],0.524,0.508,5,-11.486,1,0.0506,0.534,0.00196,0.129,0.137,123.985,audio_features,spotify:track:6TDiVH8qzPzVO7Zf0MwnKa,https://api.spotify.com/v1/tracks/6TDiVH8qzPzVO7Zf0MwnKa,https://api.spotify.com/v1/audio-analysis/6TDiVH8qzPzVO7Zf0MwnKa,4
4HG1YiGBseVKzjyKcmAJen,Summer Games,Drake,Scorpion,2018-06-29,247893,2020-08-25 03:34:02+00:00,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.776,0.482,1,-11.269,1,0.0357,0.477,0.0456,0.11,0.134,136.008,audio_features,spotify:track:4HG1YiGBseVKzjyKcmAJen,https://api.spotify.com/v1/tracks/4HG1YiGBseVKzjyKcmAJen,https://api.spotify.com/v1/audio-analysis/4HG1YiGBseVKzjyKcmAJen,4
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),DJ Khaled,POPSTAR (feat. Drake),2020-07-17,200221,2020-08-22 00:21:01+00:00,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,spotify:track:6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,4
09vVmyRGvJ7YvXSk8fjnXm,Night Shift,$kinny,Thank You For Nothing,2019-09-13,264308,2020-08-18 03:48:14+00:00,"['arabic hip hop', 'gulf hip hop']",0.482,0.435,5,-7.643,0,0.182,0.0445,0.0,0.0779,0.31,68.652,audio_features,spotify:track:09vVmyRGvJ7YvXSk8fjnXm,https://api.spotify.com/v1/tracks/09vVmyRGvJ7YvXSk8fjnXm,https://api.spotify.com/v1/audio-analysis/09vVmyRGvJ7YvXSk8fjnXm,3
2JDJ6xOEAKTzRlxObWJEDW,Help Me Lose My Mind (feat. London Grammar),Disclosure,If You Wait (Deluxe Edition),2013-09-09,244333,2020-08-18 03:45:16+00:00,"['edm', 'house', 'indietronica', 'uk dance']",0.769,0.673,5,-6.756,0,0.0585,0.0403,0.113,0.0563,0.329,109.012,audio_features,spotify:track:2JDJ6xOEAKTzRlxObWJEDW,https://api.spotify.com/v1/tracks/2JDJ6xOEAKTzRlxObWJEDW,https://api.spotify.com/v1/audio-analysis/2JDJ6xOEAKTzRlxObWJEDW,4
6Gg25EZRbQd4IHiJz2KSY0,Testimony,Kodak Black,Dying to Live,2018-12-14,240000,2020-08-18 03:40:10+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.814,0.667,6,-4.785,0,0.36,0.0369,0.0,0.11,0.376,80.031,audio_features,spotify:track:6Gg25EZRbQd4IHiJz2KSY0,https://api.spotify.com/v1/tracks/6Gg25EZRbQd4IHiJz2KSY0,https://api.spotify.com/v1/audio-analysis/6Gg25EZRbQd4IHiJz2KSY0,4
3C57ewlHARCVqeH3KiYkma,Sober,Mahalia,Sober,2017-07-07,266287,2020-08-11 02:18:07+00:00,"['alternative r&b', 'indie anthem-folk', 'uk contemporary r&b']",0.657,0.7,10,-4.911,0,0.382,0.34,0.000106,0.0992,0.61,82.113,audio_features,spotify:track:3C57ewlHARCVqeH3KiYkma,https://api.spotify.com/v1/tracks/3C57ewlHARCVqeH3KiYkma,https://api.spotify.com/v1/audio-analysis/3C57ewlHARCVqeH3KiYkma,4
62wdQ5CInFr7cjISqrr46f,Baby,Donnie & Joe Emerson,Dreamin' Wild,1979-01-01,250533,2020-08-09 22:03:06+00:00,"['soft rock', 'traditional soul']",0.508,0.325,2,-11.627,1,0.037,0.96,0.00259,0.188,0.274,92.187,audio_features,spotify:track:62wdQ5CInFr7cjISqrr46f,https://api.spotify.com/v1/tracks/62wdQ5CInFr7cjISqrr46f,https://api.spotify.com/v1/audio-analysis/62wdQ5CInFr7cjISqrr46f,4
6zfczP87XO2SxWlQtnjFNa,The Look,Metronomy,The English Riviera,2011-04-11,277653,2020-08-07 01:24:17+00:00,"['alternative dance', 'electronica', 'indietronica', 'neo-synthpop', 'new rave', 'socal pop punk']",0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,audio_features,spotify:track:6zfczP87XO2SxWlQtnjFNa,https://api.spotify.com/v1/tracks/6zfczP87XO2SxWlQtnjFNa,https://api.spotify.com/v1/audio-analysis/6zfczP87XO2SxWlQtnjFNa,4
69ZGaXg5BV9HRxOgexbu6N,Only You,Steve Monite,"Doing It in Lagos: Boogie, Pop & Disco in 1980's Nigeria",2016-12-09,381040,2020-08-07 01:23:43+00:00,['afro-funk'],0.786,0.921,0,-6.842,1,0.101,0.0552,0.00181,0.0629,0.628,118.373,audio_features,spotify:track:69ZGaXg5BV9HRxOgexbu6N,https://api.spotify.com/v1/tracks/69ZGaXg5BV9HRxOgexbu6N,https://api.spotify.com/v1/audio-analysis/69ZGaXg5BV9HRxOgexbu6N,4
1QiWCtj9IT0fKjxBqHXhWL,Out Getting Ribs,King Krule,6 Feet Beneath the Moon,2013-08-24,256000,2020-08-03 01:34:31+00:00,['uk alternative pop'],0.506,0.401,2,-9.857,1,0.0299,0.618,0.000591,0.383,0.09,117.281,audio_features,spotify:track:1QiWCtj9IT0fKjxBqHXhWL,https://api.spotify.com/v1/tracks/1QiWCtj9IT0fKjxBqHXhWL,https://api.spotify.com/v1/audio-analysis/1QiWCtj9IT0fKjxBqHXhWL,4
2z3joGXrdGL2iEjIKQTiN1,Ville Mentality,J. Cole,4 Your Eyez Only,2016-12-09,194346,2020-07-10 17:12:01+00:00,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",0.87,0.386,7,-7.843,0,0.0684,0.745,0.00013,0.122,0.642,119.91,audio_features,spotify:track:2z3joGXrdGL2iEjIKQTiN1,https://api.spotify.com/v1/tracks/2z3joGXrdGL2iEjIKQTiN1,https://api.spotify.com/v1/audio-analysis/2z3joGXrdGL2iEjIKQTiN1,3
3NRql0A1Ef4RCvT473iqgD,Hell N Back,Bakar,Hell N Back,2019-08-15,213573,2020-07-01 22:38:33+00:00,['uk alternative hip hop'],0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,audio_features,spotify:track:3NRql0A1Ef4RCvT473iqgD,https://api.spotify.com/v1/tracks/3NRql0A1Ef4RCvT473iqgD,https://api.spotify.com/v1/audio-analysis/3NRql0A1Ef4RCvT473iqgD,4
3IvMYBE7A3c7to1aEcfFJk,Deep Pockets,Drake,Dark Lane Demo Tapes,2020-05-01,222928,2020-06-03 20:30:41+00:00,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.473,0.824,7,-3.68,0,0.163,0.482,0.0,0.605,0.374,77.888,audio_features,spotify:track:3IvMYBE7A3c7to1aEcfFJk,https://api.spotify.com/v1/tracks/3IvMYBE7A3c7to1aEcfFJk,https://api.spotify.com/v1/audio-analysis/3IvMYBE7A3c7to1aEcfFJk,4
5JRMqkR82k2fdDEAim9SCN,Peach,Kevin Abstract,ARIZONA BABY,2019-04-25,176732,2020-05-08 22:11:00+00:00,"['afrofuturism', 'lgbtq+ hip hop']",0.646,0.682,7,-5.847,1,0.0759,0.683,4.84e-06,0.107,0.421,131.895,audio_features,spotify:track:5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/tracks/5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/audio-analysis/5JRMqkR82k2fdDEAim9SCN,4
46EuzanXhKwIc7755wLAvS,Home Again,Michael Kiwanuka,Home Again,2012-01-01,212373,2020-05-02 13:45:28+00:00,"['british soul', 'neo soul', 'psychedelic soul', 'soul']",0.524,0.321,9,-11.452,0,0.032,0.702,0.0,0.124,0.27,85.328,audio_features,spotify:track:46EuzanXhKwIc7755wLAvS,https://api.spotify.com/v1/tracks/46EuzanXhKwIc7755wLAvS,https://api.spotify.com/v1/audio-analysis/46EuzanXhKwIc7755wLAvS,4
7w3rWEs0RagyORvdATdyfD,My Life,Mary J. Blige,My Life,1994-01-01,257306,2020-05-01 02:01:28+00:00,"['dance pop', 'neo soul', 'r&b', 'urban contemporary']",0.523,0.644,5,-8.052,0,0.0509,0.112,0.0,0.0792,0.356,150.785,audio_features,spotify:track:7w3rWEs0RagyORvdATdyfD,https://api.spotify.com/v1/tracks/7w3rWEs0RagyORvdATdyfD,https://api.spotify.com/v1/audio-analysis/7w3rWEs0RagyORvdATdyfD,4
3hR48Bj9Wgl6xunDG4nsRZ,Leader Of The Delinquents,Kid Cudi,Leader Of The Delinquents,2020-04-14,189544,2020-04-22 15:50:52+00:00,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0.806,0.809,1,-7.18,1,0.159,0.141,8.64e-05,0.0739,0.685,95.043,audio_features,spotify:track:3hR48Bj9Wgl6xunDG4nsRZ,https://api.spotify.com/v1/tracks/3hR48Bj9Wgl6xunDG4nsRZ,https://api.spotify.com/v1/audio-analysis/3hR48Bj9Wgl6xunDG4nsRZ,4
2INhKpUdzh7v0j041gZNsz,DHL,Frank Ocean,DHL,2019-10-19,268893,2020-04-07 14:39:51+00:00,"['lgbtq+ hip hop', 'neo soul']",0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,audio_features,spotify:track:2INhKpUdzh7v0j041gZNsz,https://api.spotify.com/v1/tracks/2INhKpUdzh7v0j041gZNsz,https://api.spotify.com/v1/audio-analysis/2INhKpUdzh7v0j041gZNsz,4
3bBmpVl9rQKJsFFGLFilIS,Charcoal Baby,Blood Orange,Negro Swan,2018-08-24,242341,2020-04-07 14:12:02+00:00,"['alternative r&b', 'art pop', 'escape room', 'indie soul', 'indietronica', 'metropopolis']",0.622,0.46,7,-8.389,0,0.0372,0.14,0.000369,0.119,0.514,183.241,audio_features,spotify:track:3bBmpVl9rQKJsFFGLFilIS,https://api.spotify.com/v1/tracks/3bBmpVl9rQKJsFFGLFilIS,https://api.spotify.com/v1/audio-analysis/3bBmpVl9rQKJsFFGLFilIS,4
72794Eag03xdy7TO0KNuid,Cayendo (Side A - Acoustic),Frank Ocean,Cayendo (Side A - Acoustic),2020-04-03,202200,2020-04-03 13:50:15+00:00,"['lgbtq+ hip hop', 'neo soul']",0.35,0.12,3,-11.104,0,0.0393,0.982,0.000289,0.103,0.121,68.995,audio_features,spotify:track:72794Eag03xdy7TO0KNuid,https://api.spotify.com/v1/tracks/72794Eag03xdy7TO0KNuid,https://api.spotify.com/v1/audio-analysis/72794Eag03xdy7TO0KNuid,4
16psbAyzJJ0YZyaJiOohtX,We Major,Kanye West,Late Registration,2005-01-01,448000,2020-02-23 05:52:50+00:00,"['chicago rap', 'hip hop', 'rap']",0.234,0.88,11,-3.66,0,0.123,0.0107,0.0,0.045,0.216,85.641,audio_features,spotify:track:16psbAyzJJ0YZyaJiOohtX,https://api.spotify.com/v1/tracks/16psbAyzJJ0YZyaJiOohtX,https://api.spotify.com/v1/audio-analysis/16psbAyzJJ0YZyaJiOohtX,4
4IRHwIZHzlHT1FQpRa5RdE,Goodbye Yellow Brick Road - Remastered 2014,Elton John,Goodbye Yellow Brick Road (Remastered),1973-10-05,192826,2020-02-23 04:00:32+00:00,"['glam rock', 'mellow gold', 'piano rock', 'rock']",0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,audio_features,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/tracks/4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/audio-analysis/4IRHwIZHzlHT1FQpRa5RdE,4
1OuN92HcVG6NVpWbeESNB3,Everybody,Mac Miller,Circles,2020-01-17,256506,2020-02-22 23:10:07+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.875,0.599,9,-9.077,0,0.138,0.0333,0.0143,0.113,0.112,152.061,audio_features,spotify:track:1OuN92HcVG6NVpWbeESNB3,https://api.spotify.com/v1/tracks/1OuN92HcVG6NVpWbeESNB3,https://api.spotify.com/v1/audio-analysis/1OuN92HcVG6NVpWbeESNB3,4
3n3yyaEP6DRbhtN9sWAOeU,Outro,Majid Jordan,The Space Between,2017-10-27,261213,2020-02-15 01:10:05+00:00,['canadian contemporary r&b'],0.606,0.198,0,-15.323,0,0.0343,0.614,0.689,0.0923,0.161,75.645,audio_features,spotify:track:3n3yyaEP6DRbhtN9sWAOeU,https://api.spotify.com/v1/tracks/3n3yyaEP6DRbhtN9sWAOeU,https://api.spotify.com/v1/audio-analysis/3n3yyaEP6DRbhtN9sWAOeU,4
3eoNUm0LU9hATVVi9w4fM6,Lost In Yesterday,Tame Impala,Lost In Yesterday,2020-01-08,249586,2020-02-03 22:54:51+00:00,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,audio_features,spotify:track:3eoNUm0LU9hATVVi9w4fM6,https://api.spotify.com/v1/tracks/3eoNUm0LU9hATVVi9w4fM6,https://api.spotify.com/v1/audio-analysis/3eoNUm0LU9hATVVi9w4fM6,3
2Yv2mHzr5AQavVdwQjEokV,Hand Me Downs,Mac Miller,Circles,2020-01-17,298440,2020-01-22 01:38:52+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.677,0.33,2,-11.198,1,0.149,0.474,0.000871,0.064,0.336,68.985,audio_features,spotify:track:2Yv2mHzr5AQavVdwQjEokV,https://api.spotify.com/v1/tracks/2Yv2mHzr5AQavVdwQjEokV,https://api.spotify.com/v1/audio-analysis/2Yv2mHzr5AQavVdwQjEokV,4
1kwnxJNVl7cwcU98RvMBaR,Surf,Mac Miller,Circles,2020-01-17,330506,2020-01-21 00:56:08+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.828,0.182,1,-13.066,0,0.166,0.754,0.0706,0.15,0.231,147.279,audio_features,spotify:track:1kwnxJNVl7cwcU98RvMBaR,https://api.spotify.com/v1/tracks/1kwnxJNVl7cwcU98RvMBaR,https://api.spotify.com/v1/audio-analysis/1kwnxJNVl7cwcU98RvMBaR,4
3WfSNAoj2D8C9noPSGZZFM,Complicated,Mac Miller,Circles,2020-01-17,232211,2020-01-21 00:56:03+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.831,0.36,0,-8.073,1,0.052,0.136,0.00217,0.0703,0.601,75.014,audio_features,spotify:track:3WfSNAoj2D8C9noPSGZZFM,https://api.spotify.com/v1/tracks/3WfSNAoj2D8C9noPSGZZFM,https://api.spotify.com/v1/audio-analysis/3WfSNAoj2D8C9noPSGZZFM,4
0udOCZp7yk0Ml92C0k8H8D,That's On Me,Mac Miller,Circles,2020-01-17,217868,2020-01-21 00:55:56+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.583,0.499,10,-10.086,1,0.0261,0.591,0.0104,0.33,0.342,155.199,audio_features,spotify:track:0udOCZp7yk0Ml92C0k8H8D,https://api.spotify.com/v1/tracks/0udOCZp7yk0Ml92C0k8H8D,https://api.spotify.com/v1/audio-analysis/0udOCZp7yk0Ml92C0k8H8D,3
6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),Calvin Harris,Slide (feat. Frank Ocean & Migos),2017-02-24,230813,2020-01-17 13:07:46+00:00,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,spotify:track:6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,4
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Future,Life Is Good (feat. Drake),2020-01-10,237735,2020-01-11 15:15:43+00:00,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,audio_features,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,4
5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,The Beatles (Remastered),1968-11-22,138386,2020-01-11 01:48:45+00:00,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,4
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,Good News,2020-01-09,342040,2020-01-10 08:18:04+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,audio_features,spotify:track:3ClBKQkKoaUQ6UOhe2xlJK,https://api.spotify.com/v1/tracks/3ClBKQkKoaUQ6UOhe2xlJK,https://api.spotify.com/v1/audio-analysis/3ClBKQkKoaUQ6UOhe2xlJK,4
